"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."
"When using BacDive for research please cite our paper https://doi.org/10.1093/nar/gkae959"

ID,designation_header,strain_number_header,is_type_strain_header,species,domain,"Oxygen tolerance","INSDC genome accesion","BV-BRC genome accession","IMG genome accession"
14614,M340/94,"DSM 10244, CCUG 38494, CIP 105399, CCM 4681, ATCC 700373",1,"Staphylococcus lutrae",Bacteria,"facultative anaerobe",GCA_002101335,155085.6,2772190615
,,,,,,,GCA_002902165,155085.7,2917434650
14605,MB4,"DSM 7068, ATCC 49910, CCM 4175, CCUG 36972, CIP 103641",1,"Staphylococcus muscae",Bacteria,"facultative anaerobe",GCA_002901905,1294.7,2917496769
,,,,,,,GCA_003019275,1294.8,8012112996
,,,,,,,GCA_014634965,1294.9,8112490586
14617,"BM9357, BM 9357","DSM 10656, ATCC 51129, CCM 4389, CCUG 32420, CIP 103540",1,"Staphylococcus pasteuri",Bacteria,"facultative anaerobe",GCA_003970495,33028.10,8110289002
24597,SEQ110,"DSM 26618, CCM 8494, CCUG 62657, LMG 26879",1,"Staphylococcus petrasii",Bacteria,"facultative anaerobe",GCA_002902105,1077965.3,8109095678
,,,,,,,GCA_004745855,1077965.5,8118307314
14671,B3117,"DSM 19554, CCUG 51270, CIP 107711, CCM 7495",1,"Staphylococcus pettenkoferi",Bacteria,"facultative anaerobe",GCA_002902685,170573.8,2917437079
14606,"SK03, SK 03","CCUG 35133, TISTR 824, NRIC 1817, DSM 7373, ATCC 51136, JCM 6057, NCIMB 13277, CCM 4345, CIP 103958, LMG 22178, NBRC 109625, NCTC 13836",1,"Staphylococcus piscifermentans",Bacteria,"facultative anaerobe",GCA_007992655,70258.8,8117264462
,,,,,,,GCA_900186985,70258.6,2772190616
166184,S04009,"DSM 107950, CCUG 72763, NCTC 14184",1,"Staphylococcus pseudoxylosus",Bacteria,"facultative anaerobe",GCA_003697915,2282419.3,8035788047
14674,,"DSM 21968, CCUG 57266, ARI 262",1,"Staphylococcus rostri",Bacteria,"facultative anaerobe",GCA_002902145,522262.5,2917432201
14567,S1,"DSM 20359, ATCC 14953, JCM 1768, CCUG 24040, CCUG 9989, CIP 103275, NCTC 11807, NRRL B-14778, VPI 5661",1,"Staphylococcus saccharolyticus",Bacteria,"facultative anaerobe",GCA_003968885,29383.5,8109176645
,,,,,,,GCA_016127715,33028.25,8121610355
,,,,,,,GCA_900458815,33028.9,2990248779
14669,"KV 12, KV 12T","DSM 18669, CCM 4410, CCUG 36975, CCUG 38042, CIP 105260",1,"Staphylococcus saprophyticus",Bacteria,"facultative anaerobe",GCA_002902545,147453.4,8109110940
14625,S-41,"DSM 20229, ATCC 15305, CCM 883, NCIB 8711, NCTC 7292, WDCM 00159, CCUG 3706, ATCC 19701, JCM 2427, BCRC 10786, CCUG 3006, CECT 235, CIP 76.125, IAM 12452, LMG 13350, MTCC 6155, NBIMCC 3348, NBRC 102446, NCAIM B.01067, NCCB 73011, NCFB 948, NCIMB 8711, NRRL B-14751, NCDO 948",1,"Staphylococcus saprophyticus subsp. saprophyticus",Bacteria,"facultative anaerobe",GCA_000010125,342451.11,637000284
,,,,,,,GCA_001997165,342451.30,8119828586
,,,,,,,GCA_002902025,147452.8,8109113876
,,,,,,,GCA_006094355,342451.37,8012202243
,,,,,,,GCA_900458885,29385.233,8109267090
14568,"N850274, N 850274","DSM 4807, ATCC 43808, CCUG 25351, NCTC 12218, CCM 4070, CIP 103643",1,"Staphylococcus schleiferi subsp. schleiferi",Bacteria,"facultative anaerobe",GCA_003968865,150056.28,8110291566
,,,,,,,GCA_011137195,1295.80,8118209744
,,,,,,,GCA_900458895,1295.64,8117471979
137308,"BM 12486","CIP 105824, ATCC 29059",0,"Staphylococcus sciuri",Bacteria,"facultative anaerobe",GCA_900117375,147467.15,2957159195
14572,"MK 148, MK148","DSM 20322, ATCC 27848, CCM 2705, CCUG 7327 A, NCTC 11046, JCM 2424, BCRC 12928, CCUG 7327, CECT 4538, CIP 81.64, HAMBI 2058, NBRC 109714, NRRL B-14753, VTT E-97784, GIFU 9127",1,"Staphylococcus simulans",Bacteria,"facultative anaerobe",GCA_002902285,1286.76,8053145011
,,,,,,,GCA_900240105,1286.80,2986849160
,,,,,,,GCA_900474685,1286.118,8113754107
14603,"CK27, CK 27","DSM 6718, ATCC 49330, CCUG 35143, CIP 104024",1,"Staphylococcus cohnii subsp. urealyticus",Bacteria,"facultative anaerobe",GCA_002902235,94138.7,2917477538
14587,"AW 25","DSM 20316, ATCC 27836, CCM 2730, CCUG 7325, NCTC 11044, JCM 2415, BCRC 12929, CECT 236, CIP 81.65, KCTC 3340, LMG 13354, NBRC 109769, NRRL B-14736, VTT E-97785, GIFU 9128",1,"Staphylococcus warneri",Bacteria,"facultative anaerobe",GCA_000175175,596319.3,645058825
,,,,,,,GCA_002901765,1292.58,8036070816
,,,,,,,GCA_900636385,1292.103,8113756869
14599,"KL 162, KL62","CCUG 7324, NCTC 11043, DSM 20266, ATCC 29971, CCM 2738, JCM 2418, BCRC 12930, CECT 237, CIP 81.66, HAMBI 2057, KCTC 3342, LMG 20217, MTCC 6149, NBRC 109770, NCAIM B.02008, NRRL B-14776, VTT E-97787",1,"Staphylococcus xylosus",Bacteria,"facultative anaerobe",GCA_002732165,1288.120,8122894977
,,,,,,,GCA_002901985,1288.129,8052818383
,,,,,,,GCA_007992815,1288.190,8117320658
,,,,,,,GCA_900240095,1288.130,2986870494
,,,,,,,GCA_900458755,1288.169,8115182933
166347,TPQG1-4,"CFCC 15341, LMG 31208",1,"Stenotrophomonas cyclobalanopsidis",Bacteria,"facultative anaerobe",GCA_008710035,40324.1376,8069666418
14712,"G 19, G19","CCUG 4208, CIP 103227, JCM 5671, DSM 2134, ATCC 13813, NCTC 8181, BCRC 10787, BIOTECH 10527, CECT 183, LMG 14694, NCAIM B.01882, NCFB 1348, NCIMB 701348, VTT E-97858, NCDO 1348",1,"Streptococcus agalactiae",Bacteria,"facultative anaerobe",GCA_000186445,888745.3,2537561940
,,,,,,,GCA_900458965,1311.2442,2917287493
14713,,"DSM 6784, ATCC 27956, CCUG 34230, NADC 44, CIP 105451",0,"Streptococcus agalactiae",Bacteria,"facultative anaerobe",GCA_000323085,1154862.3,2548876895
14714,"ND 2-22","DSM 16828, ATCC 51487, CIP 103768, LMG 15977, JCM 32209",0,"Streptococcus difficilis",Bacteria,"facultative anaerobe",GCA_000967445,1261567.3,2619619105
135178,"D136 C","CIP 82.45, ATCC 12403, CCUG 29782, CNCTC 4/70",0,"Streptococcus agalactiae",Bacteria,"facultative anaerobe",GCA_000310485,1105256.3,2706794500
14717,"Havill III. (R. Lancefield F68A), Havill III, F68A","DSM 20563, ATCC 12395, ATCC 33397, NCTC 10713, CCUG 27298, LMG 14502, JCM 12993, CCUG 35776, CIP 102921, HAMBI 1525, NCFB 2496, NCDO 2496",1,"Streptococcus anginosus subsp. anginosus",Bacteria,"facultative anaerobe",GCA_000214555,1000570.3,651324100
,,,,,,,GCA_000373605,1000570.8,2515154090
,,,,,,,GCA_000474055,1000570.9,2602041681
,,,,,,,GCA_019930105,1328.317,8111291798
,,,,,,,GCA_900636475,1328.82,8116414862
14816,AI-1,"CCUG 45919, CIP 107167, DSM 15627, ATCC 700641, NCTC 13166",1,"Streptococcus australis",Bacteria,"facultative anaerobe",GCA_000186465,888833.3,649990003
,,,,,,,GCA_000222745,888833.12,2529292878
,,,,,,,GCA_900476055,113107.3,2808606731
14840,151T,"DSM 19004, ATCC BAA-1485, CCUG 55775",1,"Streptococcus caballi",Bacteria,"facultative anaerobe",GCA_000379985,1123298.3,2515154033
14720,STR-T1,"DSM 20715, ATCC 43496, CCUG 27661, CIP 103223, CNCTC 18/89, NCTC 12191",1,"Streptococcus canis",Bacteria,"facultative anaerobe",GCA_000268305,482234.3,2528311138
,,,,,,,GCA_900636575,1329.38,8117474635
14827,M605815/03/2,"DSM 17536, CCUG 48115, CIP 108205",1,"Streptococcus castoreus",Bacteria,"facultative anaerobe",GCA_000425025,1123299.3,2523533613
158498,Z15,"DSM 106182, CGMCC 1.16529",1,"Streptococcus chenjunshii",Bacteria,"facultative anaerobe",GCA_003086355,2173853.4,2969396226
14723,"HS6, HS-6","CCUG 27300, CCM 6069, DSM 20562, ATCC 19642, JCM 31114, CECT 4037, CIP 102510, CNCTC 6720, HAMBI 1517, KCTC 3640, LMG 14508, NCFB 2720, NCIMB 702720, NCTC 12277, NCDO 2720",1,"Streptococcus criceti",Bacteria,"facultative anaerobe",GCA_900459215,1333.3,8034668796
14795,CR311,"DSM 8249, ATCC 51100, NCTC 12479, CCUG 33481, LMG 16320, JCM 31122, CIP 105954",1,"Streptococcus cristatus",Bacteria,"facultative anaerobe",GCA_000187855,889201.3,649990004
,,,,,,,GCA_000222765,889201.11,2534681983
,,,,,,,GCA_011612585,889201.21,8010405874
,,,,,,,GCA_900475445,889201.20,8052215132
14814,94-11374-1,"DSM 15616, ATCC 700828, CCUG 45419, WADDL 94-11374-1, CIP 106980",1,"Streptococcus didelphis",Bacteria,"facultative anaerobe",GCA_000380005,1123301.3,2515154028
14793,MFe28,"DSM 5635, ATCC 33748, NCTC 11391, CCUG 24890, JCM 31115, BCRC 14752, CIP 103222, CNCTC 6691, KCTC 3634, LMG 14514",1,"Streptococcus downei",Bacteria,"facultative anaerobe",GCA_900459175,764290.3,8034673108
138212,,"CIP 105452, ATCC 27957, JCM 5673, NADC Z-8",0,"Streptococcus dysgalactiae",Bacteria,"facultative anaerobe",GCA_000188315,663952.3,2545824515
14801,,"DSM 23147, CCUG 36637, CCUG 36913, CIP 105120, LMG 16026, NCIMB 701356 (formerly NCFB 1356), NCFB 1356, NCTC 4540",1,"Streptococcus dysgalactiae subsp. equisimilis",Bacteria,"facultative anaerobe",GCA_000214575,1000589.3,2529292875
,,,,,,,GCA_030812815,1334.308,2926464969
14800,"LRA 06 11 76, LRA 006 11 76","CCUG 4211, LMG 15819, CIP 103684, DSM 6176, ATCC 35666, NCTC 8543",0,"Streptococcus dysgalactiae subsp. equisimilis",Bacteria,"facultative anaerobe",GCA_016128095,1334.229,8120171100
,,,,,,,GCA_900460145,119602.195,8034702643
14809,,"DSM 14446, CCUG 44616, CECT 5353, CIP 107435, LMG 21848, JCM 12180",1,"Streptococcus entericus",Bacteria,"facultative anaerobe",GCA_000380025,1123302.3,2515154023
14724,"C 15, C15","DSM 20561, ATCC 33398, NCDO 2493, NCTC 9682, CCUG 23255, LMG 15886, CIP 102910",1,"Streptococcus equi subsp. equi",Bacteria,"facultative anaerobe",GCA_900110405,1336.4,2684622844
,,,,,,,GCA_900156215,1336.5,2681812816
,,,,,,,GCA_900637675,148942.550,8117863403
14824,"Mt 167","DSM 17037, CCUG 47520, CECT 5772, CIP 108587",1,"Streptococcus equi subsp. ruminatorum",Bacteria,"facultative anaerobe",GCA_000706805,1051981.3,2590828658
14725,"S 34, S34","CCUG 23256, NCTC 4676, CIP 103228, DSM 20727, ATCC 43079, NCDO 1358, NCTC 7023, NBIMCC 2033",1,"Streptococcus equi subsp. zooepidemicus",Bacteria,"facultative anaerobe",GCA_900459475,40041.60,8117939564
,,,,,,,GCA_900460185,40041.61,8109276801
14727,"Hl2B, H12B","DSM 20558, ATCC 9812, NCDO 1037, CCUG 27302, IFO 12553, JCM 7879, BCRC 12578, CECT 973, CGMCC 1.2506, CIP 102504, HAMBI 1572, LMG 14897, NBRC 12553, NCIMB 701037, NCTC 12969",1,"Streptococcus equinus",Bacteria,"facultative anaerobe",GCA_000187265,525379.3,649990006
,,,,,,,GCA_900459295,1335.79,8118021265
14719,"Pearl 11","DSM 20480, ATCC 33317, NCDO 597, NCTC 8177, WDCM 00133, JCM 5802, ACM 3539, CCUG 17828, CCUG 34832, CECT 213, CECT 974, CGMCC 1.2502, CIP 102302, JCM 7877, LMG 8518, NCIMB 700597",0,"Streptococcus equinus",Bacteria,"facultative anaerobe",GCA_000747195,1210006.5,2600255054
14729,8S1,"DSM 20646, ATCC 33477, CIP 103225, NCDO 2721, LMG 16520",1,"Streptococcus ferus",Bacteria,"facultative anaerobe",GCA_000372425,1123303.3,2515154024
136355,2.3,"CIP 104887, ACM 3969, JCM 31120, ATCC 700065, LMG 15572",0,"Streptococcus gallolyticus",Bacteria,"facultative anaerobe",GCA_900112565,315405.16,2599185152
,,,,,,,GCA_900116655,315405.15,2606217751
14821,,"DSM 16831, ACM 3611, CCUG 35224, CIP 105428, JCM 10005, LMG 16802, CIP 105425, NCTC 13773",1,"Streptococcus gallolyticus subsp. gallolyticus",Bacteria,"facultative anaerobe",GCA_002000985,1258574.3,2917282946
,,,,,,,GCA_900475715,315405.22,2986710820
14790,"SK3, SK 3","DSM 6777, ATCC 10558, CIP 105258, NCTC 7865, JCM 12995, CCUG 25608, CCUG 33482, CCUG 35801, LMG 14518",1,"Streptococcus gordonii",Bacteria,"facultative anaerobe",GCA_001469295,1302.19,2823469221
,,,,,,,GCA_001553855,1302.20,2728369123
,,,,,,,GCA_019046945,1302.425,8120286010
,,,,,,,GCA_900475015,1302.168,8115644048
14791,"SK 51","DSM 20568, ATCC 33399, NCTC 3165, CCUG 18374, LMG 14516, LMG 14648, CIP 103221",0,"Streptococcus gordonii",Bacteria,"facultative anaerobe",GCA_900475385,1302.169,2909141109
14823,,"DSM 17028, CCUG 48324, CIP 108195, SAC M512/02/01",1,"Streptococcus halichoeri subsp. halichoeri",Bacteria,"facultative anaerobe",GCA_009870755,254785.38,2997934891
14842,126T,"DSM 19005, ATCC BAA-1484, CCUG 55776",1,"Streptococcus henryi",Bacteria,"facultative anaerobe",GCA_000376985,1123304.3,2518645609
133338,HTS2,"DSM 101997, CGMCC 1.15533",1,"Streptococcus himalayensis",Bacteria,"facultative anaerobe",GCA_014643475,1888195.14,8113176691
14802,"SHV515, SHV 515","DSM 12219, LMG 14710, CCUG 37866, CIP 105517",1,"Streptococcus hyovaginalis",Bacteria,"facultative anaerobe",GCA_000420785,1123305.3,2524614633
145455,,"CCUG 28590, CIP 105142, NCTC 11291",0,"Streptococcus hyovaginalis",Bacteria,"facultative anaerobe",GCA_900187245,1326.7,2767802297
14836,"S02-1108, 707-05, SO2-1108","DSM 21677, ATCC BAA-1300, CCUG 52536, CIP 109618",1,"Streptococcus ictaluri",Bacteria,"facultative anaerobe",GCA_000188015,764299.3,2512047073
14806,O-122,"DSM 12492, ATCC 700779, JCM 10157, CCUG 39817, LMG 18720, GTC 849, CCM 7373, CIP 105949",1,"Streptococcus infantis",Bacteria,"facultative anaerobe",GCA_000187465,889204.3,649990007
,,,,,,,GCA_000260755,889204.5,2534682079
14732,1877,"DSM 20573, ATCC 27335, CIP 103248, CCUG 32759, NCTC 11324, CCUG 17827, JCM 12996, VPI 3372A, CECT 803, LMG 14510, LMG 17840, NCFB 2227, VPI 3372-A, NCDO 2227",1,"Streptococcus intermedius",Bacteria,"facultative anaerobe",GCA_000258445,1095731.3,2537561861
,,,,,,,GCA_000413475,1316583.3,2541047048
,,,,,,,GCA_900475975,1338.42,8046217014
14733,25-1,"CCUG 27653, DSM 20724, ATCC 35911, NCTC 11558, CIP 102912",1,"Streptococcus macacae",Bacteria,"facultative anaerobe",GCA_000187995,764298.3,2512047074
,,,,,,,GCA_900459485,764298.7,2917313891
14835,M54/01/1,"DSM 18627, CCUG 48494, CIP 108309, SAC M54/01/1",1,"Streptococcus marimammalium",Bacteria,"facultative anaerobe",GCA_000380045,1123306.3,2515154020
133203,HTS5,"DSM 101995, CGMCC 1.15534",1,"Streptococcus marmotae",Bacteria,"facultative anaerobe",GCA_001623565,1825069.3,2687453179
14830,4401825,"DSM 18628, CCUG 49690, CIP 108498",1,"Streptococcus massiliensis",Bacteria,"facultative anaerobe",GCA_000341525,1194208.3,2551306662
,,,,,,,GCA_000380065,1123307.3,2515154013
14844,WUE3771,"DSM 19192, CCUG 54871",1,"Streptococcus merionis",Bacteria,"facultative anaerobe",GCA_000380085,1123308.3,2515154010
14825,ON59,"DSM 17118, CCUG 47487, LMG 21734, CIP 108314",1,"Streptococcus minor",Bacteria,"facultative anaerobe",GCA_000377005,1123309.3,2519103182
14734,"NS 51, SK142, SK 142, NS51","DSM 12643, ATCC 49456, JCM 12971, KCTC 13047, NCTC 12261, CCM 7411, CCUG 31611, CCUG 35790, CIP 103335, KCTC 3556, LMG 14557, NBRC 106071, NCIMB 13770, CCUG 27308",1,"Streptococcus mitis",Bacteria,"facultative anaerobe",GCA_000148585,246201.6,2969619925
,,,,,,,GCA_002014755,28037.260,8043807024
,,,,,,,GCA_019929505,28037.1436,8111502668
,,,,,,,GCA_031191225,28037.1841,8116906536
,,,,,,,GCA_900459425,28037.464,8119746042
14736,"EML 1738","DSM 20523, ATCC 25175, IFO 13955, NBRC 13955, NCDO 2062, NCTC 10449, JCM 5705, BCRC 10793, BIOTECH 10528, CCM 6067, CCUG 11877, CCUG 17824, CCUG 6519, CECT 479, CIP 103220, HAMBI 1519, KCTC 3065, LMG 13654, LMG 14558, NCIMB 702062, VTT E-011803, PCM 2502",1,"Streptococcus mutans",Bacteria,"facultative anaerobe",GCA_000347875,1257041.3,2534682100
,,,,,,,GCA_000375505,1123310.3,2515154132
,,,,,,,GCA_006739205,1309.175,8113775799
,,,,,,,GCA_019048645,1309.467,8120498351
,,,,,,,GCA_900475095,1309.126,8116434982
136742,SK2,"CIP 103216, ATCC 10557, NCDO 2061, NCTC 7864, CCUG 24892, CCUG 25609, LMG 14533, LMG 14649",0,"Streptococcus oralis",Bacteria,"facultative anaerobe",GCA_000257495,1095739.3,2534682077
24610,"7747, Str. 7747","CCUG 66492, DSM 27088, CECT 8312, NBRC 113013",1,"Streptococcus oralis subsp. dentisani",Bacteria,"facultative anaerobe",GCA_000382825,1297857.3,2568526682
14740,"LVG/l, PB182, PB 182","DSM 20627, ATCC 35037, KCTC 13048, NCTC 11427, NBRC 113011, JCM 12997, CCUG 13229, CCUG 24891, CCUG 25610, CECT 907, CIP 102922, LMG 14532, KCTC 3285, NCDO 2680",1,"Streptococcus oralis subsp. oralis",Bacteria,"facultative anaerobe",GCA_000148565,655813.4,648276739
,,,,,,,GCA_000164095,655813.3,647000325
,,,,,,,GCA_001639375,1303.89,2744054846
,,,,,,,GCA_002014885,1303.137,8043534465
,,,,,,,GCA_900637025,655813.19,2872627392
140138,M8,"CCUG 70868, DSM 100101, JCM 30719",1,"Streptococcus oricebi",Bacteria,"facultative anaerobe",GCA_017883985,1547447.3,8010172885
14815,A63,"DSM 15617, ATCC 700640, CCUG 43577, CIP 106965",1,"Streptococcus orisratti",Bacteria,"facultative anaerobe",GCA_000380105,1123311.3,2515154108
14820,S369-98-1,"DSM 16829, CCUG 39485, CIP 107097, LMG 19174",1,"Streptococcus ovis",Bacteria,"facultative anaerobe",GCA_000380125,1123312.3,2515154025
157127,,"CCUG 69612, CECT 9179",1,"Streptococcus ovuberis",Bacteria,"facultative anaerobe",GCA_012396585,1936207.3,2990230015
158794,,"CECT 8596, DSM 26545, CAIM 1838, CIP 111643",1,"Streptococcus penaeicida",Bacteria,"facultative anaerobe",GCA_002887775,1765960.4,2997944163
14807,O-66,"CCUG 39814, GTC 848, DSM 12493, ATCC 700780, JCM 10158, CCM 7374, CIP 105950, LMG 18719",1,"Streptococcus peroris",Bacteria,"facultative anaerobe",GCA_000187585,888746.3,649990011
14817,"8399H1, 8399H1T","DSM 15635, ATCC 51973, CCUG 35103, LMG 16735, NCTC 12719, SVL 8399 H1, CIP 104665",1,"Streptococcus phocae subsp. phocae",Bacteria,"facultative anaerobe",GCA_001302265,119224.3,2645727566
14843,1956-02,"CCUG 55064, DSM 22810, CCUG 52972, CECT 7308",1,"Streptococcus plurextorum",Bacteria,"facultative anaerobe",GCA_000423745,1123314.3,2522572191
14749,"SV 1, SV1","DSM 20566, ATCC 33400, NCTC 7465, CCUG 28588, LMG 14545, CIP 102911",1,"Streptococcus pneumoniae",Bacteria,"facultative anaerobe",GCA_001457635,1313.6914,2663763358
,,,,,,,GCA_001679515,1313.9967,8109264643
,,,,,,,GCA_001679535,1313.9968,8109297025
14747,,"DSM 14377, ATCC 6303, CCUG 33062, CIP 104225",0,"Streptococcus pneumoniae",Bacteria,"facultative anaerobe",GCA_001909885,1313.13854,8010658562
14750,"Jorgensen 262, 262","DSM 24048, ATCC 49619, CCM 4501, CCUG 33638, DSM 11967, LMG 15155, CIP 104340, NCTC 12977",0,"Streptococcus pneumoniae",Bacteria,"facultative anaerobe",GCA_003966485,1313.16298,2939049097
136390,"D 39","CIP 105179, NCTC 7466",0,"Streptococcus pneumoniae",Bacteria,"facultative anaerobe",GCA_000014365,373153.27,639633061
,,,,,,,GCA_900475305,1313.15900,2860972970
14845,2923-03,"DSM 23759, CCUG 55896, CECT 7374",1,"Streptococcus porci",Bacteria,"facultative anaerobe",GCA_000423765,1123315.3,2523533542
14752,176,"DSM 20725, ATCC 43138, NCTC 10999, CIP 103218, CCM 6043, CCUG 27628",1,"Streptococcus porcinus",Bacteria,"facultative anaerobe",GCA_900475415,1340.4,2808606634
14831,"O 108, 0108","DSM 18670, ATCC BAA-960, CCUG 49455, CIP 108659, CDC SS-1757",1,"Streptococcus pseudopneumoniae",Bacteria,"facultative anaerobe",GCA_000257825,889205.3,2531839346
,,,,,,,GCA_002087075,889205.9,8043762442
14758,"SF 130, T1, SF 130/13, TI","DSM 20565, ATCC 12344, NCTC 8198, JCM 5674, BCRC 14758, CCUG 12701, CCUG 4207, CECT 985, CGMCC 1.8868, CIP 56.41, NCDO 2381, NCDO 2726, NCIMB 11841, IMET 3002",1,"Streptococcus pyogenes",Bacteria,"facultative anaerobe",GCA_000421785,1123316.3,2523533626
,,,,,,,GCA_001982785,1314.433,8010660793
,,,,,,,GCA_002055535,1314.470,2972125074
,,,,,,,GCA_004028355,1314.951,2965973982
14757,Bruno,"DSM 11728, ATCC 19615, CIP 104226, CCUG 33061, CCM 7418",0,"Streptococcus pyogenes",Bacteria,"facultative anaerobe",GCA_000743015,1314.168,2980716532
135305,"S 43/78","CIP 56.47, IMET 3024, NCTC 8302, CCUG 12706",0,"Streptococcus pyogenes",Bacteria,"facultative anaerobe",GCA_900636725,1314.898,2986645191
137465,"J 17 C","CIP 56.57, ATCC 12357, IMET 3060, NCTC 8320, CCUG 12718",0,"Streptococcus pyogenes",Bacteria,"facultative anaerobe",GCA_900475485,1314.753,2925803923
14763,"FA1, FA-1","DSM 20564, ATCC 19645, CIP 102509, CCM 6068, CCUG 27642, IMET 3280, NCDO 2723, NCTC 10920",1,"Streptococcus ratti",Bacteria,"facultative anaerobe",GCA_000286075,699248.3,2534681768
,,,,,,,GCA_000347915,699248.4,2534682097
158414,HTS25,"DSM 101998, CGMCC 1.15531",1,"Streptococcus respiraculi",Bacteria,"facultative anaerobe",GCA_003595525,2021971.3,2825541525
24609,"beta 112/2b","DSM 26920, LMG 27207, CCUG 66516",1,"Streptococcus rubneri",Bacteria,"facultative anaerobe",GCA_004785935,1234680.3,2997936689
,,,,,,,GCA_016642415,1234680.7,8112264288
14765,275,"DSM 20560, ATCC 7073, NCTC 8618, JCM 5707, BCRC 17388, CCM 4046, CCUG 11878, CCUG 17825, CCUG 50207, CECT 805, CIP 102503, HAMBI 1716, LMG 11489, NCFB 1779, NCIMB 701779, IMET 3163, NCDO 1779",1,"Streptococcus salivarius",Bacteria,"facultative anaerobe",GCA_000785515,1304.173,2684623183
,,,,,,,GCA_019972895,1304.1712,8115768091
,,,,,,,GCA_031192325,1304.2099,8116897476
,,,,,,,GCA_900143035,1304.213,2687453658
,,,,,,,GCA_900636435,1304.426,8119743898
14767,,"DSM 20567, ATCC 10556, JCM 5708, CCUG 17826, CECT 480, CIP 55.128, KCTC 3284, LMG 14702, NCFB 2064, NCIMB 702064, NCTC 7863, NCDO 2064",1,"Streptococcus sanguinis",Bacteria,"facultative anaerobe",GCA_000194945,888807.3,2531839560
,,,,,,,GCA_001593525,888807.6,8043648329
,,,,,,,GCA_900475505,1305.147,8111644747
14810,"HKU4, HKU 4","DSM 14990, LMG 21517, CIP 107480",1,"Streptococcus sinensis",Bacteria,"facultative anaerobe",GCA_000767835,176090.4,2636415646
14769,SL1,"DSM 20742, ATCC 33478, CCM 6070, CCUG 25735, CAPM 6070, CIP 103230, NCDO 2724",1,"Streptococcus sobrinus",Bacteria,"facultative anaerobe",GCA_000347935,1123317.3,2534682312
,,,,,,,GCA_000439045,1123317.4,2526164737
,,,,,,,GCA_000686605,1123317.5,2563366731
14796,S735,"DSM 9682, ATCC 43765, CCUG 7984, NCTC 10234, CIP 103217, Henrichsen S735",1,"Streptococcus suis",Bacteria,"facultative anaerobe",GCA_000294495,1184252.3,2518645566
,,,,,,,GCA_900475585,1307.2047,2917285515
14786,"(B of R), B of R","CCUG 21957, LMG 6896, CCTM 3104, DSM 20617, ATCC 19258, NCDO 573, NCIB 8510, WDCM 00134, JCM 17834, BCRC 13869, CECT 986, CIP 102303, GIFU 8593, KCTC 3658, LMG 13102, NCIMB 8510, NRIC 0256, VTT E-96665, NCTC 12958",1,"Streptococcus thermophilus",Bacteria,"facultative anaerobe",GCA_010120595,1308.1093,8115039888
,,,,,,,GCA_019972875,1308.1519,8115806410
14804,S69,"DSM 12221, LMG 13593, CIP 105518",1,"Streptococcus thoraltensis",Bacteria,"facultative anaerobe",GCA_000380145,1123318.3,2515154195
23299,,"DSM 25324, JCM 18038, CCUG 70864, TKU 31",1,"Streptococcus troglodytae",Bacteria,"facultative anaerobe",GCA_002355215,1111760.3,2802429213
14787,,"DSM 20569, ATCC 19436, CCUG 17930, JCM 5709, NCDO 2038, NCTC 3858, BCRC 12579, CCUG 27579, CECT 994, CIP 103219, LMG 9465, NCIMB 702038",1,"Streptococcus uberis",Bacteria,"facultative anaerobe",GCA_900475595,1349.243,2870424623
