Accession,phylum,PF00115.25,PF00116.26,PF00199.24,PF00296.26,PF00510.24,PF01521.26,PF02678.22,PF03063.25,PF05726.19,PF08007.18,PF10371.14,PF13597.11,PF16901.10,PF17773.7,PF02579.22,PF02628.20,PF08530.16,PF01871.22,PF02906.19,PF09989.15,Oxygen2
GCA_003258355.1,Bacteroidota,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_002111585.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0
GCA_000421825.1,Actinomycetota,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
GCA_001431465.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_014174155.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
GCA_000761155.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_000732625.1,Bacteroidota,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
GCA_009828115.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_900114055.1,Bacillota,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_000787715.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_001418685.1,Bacteroidota,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
GCA_002902525.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_011927905.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003634755.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_003628535.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0
GCA_000310185.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
GCA_900116065.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
GCA_900142765.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_004153445.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_009720865.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0
GCA_004364325.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_016863175.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_014196515.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000940845.1,Actinomycetota,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
GCA_000024225.1,Actinomycetota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1
GCA_900100005.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0
GCA_011682175.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_003660455.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0
GCA_003253995.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014235875.1,Bacteroidota,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_021554725.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003950325.1,Bacillota,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
GCA_004364155.1,Bacillota,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
GCA_024623325.1,Bacillota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
GCA_000498535.1,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
GCA_013377295.1,Pseudomonadota,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
GCA_900111305.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_003989135.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000950575.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000376225.1,Bacillota,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_001437255.1,Bacillota,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
GCA_000311825.1,Bacillota,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1
GCA_003992115.1,Bacillota,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
GCA_003576245.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_014644735.1,Bacillota,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
GCA_010078385.1,Bacillota,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0
GCA_000789235.1,Bacteroidota,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_009827595.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_004005905.1,Pseudomonadota,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
GCA_004005845.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0
GCA_001939735.1,Pseudomonadota,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
GCA_021729135.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000009905.1,Bacillota,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
GCA_002631205.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_002355935.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_001190945.1,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003843835.1,Pseudomonadota,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
GCA_003387355.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_900110735.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000877395.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_001553955.1,Pseudomonadota,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
GCA_003207825.1,Pseudomonadota,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_004310345.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000426605.1,Actinomycetota,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1
GCA_004352825.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_014652915.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0
GCA_003355495.1,Pseudomonadota,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
GCA_003217495.1,Bacillota,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
GCA_001787335.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
GCA_010092985.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_001420715.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_900111365.1,Actinomycetota,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
GCA_000620305.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
GCA_001996005.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1
GCA_900187995.1,Bacteroidota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
GCA_000467105.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_000376245.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_001594015.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_003725415.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1
GCA_001592205.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_900110555.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_003885045.1,Bacillota,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1
GCA_900129805.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1
GCA_000412675.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_010550695.1,Actinomycetota,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
GCA_009664085.1,Pseudomonadota,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
GCA_028994805.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_019039105.1,Bacillota,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000227295.1,Actinomycetota,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1
GCA_003429005.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000023205.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_004136635.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_002966125.1,Bacteroidota,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003013695.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
GCA_001267925.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_003585965.1,Pseudomonadota,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCA_002197685.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_001730235.1,Bacillota,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1
GCA_013408415.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_002222055.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_023156245.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000716675.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_014199525.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003815015.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_004571025.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
GCA_000342005.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_016863495.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001493375.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000423045.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_004343155.1,Pseudomonadota,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1
GCA_001613205.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_900176645.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_014396585.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
GCA_006494375.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
GCA_900129785.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000739775.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0
GCA_003339505.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000422445.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
GCA_002951815.1,Bacillota,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
GCA_001613385.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_902859745.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_014654535.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_001021045.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
GCA_001544375.1,Bacillota,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
GCA_002050515.1,Bacillota,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1
GCA_006715045.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
GCA_002968635.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003725535.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
GCA_000743535.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
GCA_013403245.1,Bacillota,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_003991355.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_019649015.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0
GCA_004145795.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_015453285.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_014212135.1,Bacillota,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
GCA_003231275.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_900102685.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003626645.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_005298075.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_900099695.1,Pseudomonadota,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1
GCA_003312875.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_024172085.1,Actinomycetota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001590785.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
GCA_000495435.3,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_003426025.1,Bacillota,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
GCA_014195535.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_001053185.1,Actinomycetota,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0
GCA_000166055.1,Pseudomonadota,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
GCA_000143845.1,Actinomycetota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1
GCA_000204645.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
GCA_017874415.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_003660445.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_004137685.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
GCA_016415625.1,Pseudomonadota,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
GCA_002936985.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000023105.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_900102945.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000166395.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_900129095.1,Pseudomonadota,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0
GCA_003176895.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
GCA_011927695.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_006007885.1,Bacillota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_014155765.1,Pseudomonadota,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
GCA_014529945.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003628145.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000190695.1,Pseudomonadota,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
GCA_003258835.1,Pseudomonadota,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1
GCA_001263355.1,Bacillota,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_001437285.1,Bacillota,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
GCA_900129155.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
GCA_900143065.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_000024265.1,Actinomycetota,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
GCA_014653155.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_900142375.1,Bacillota,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
GCA_000620945.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1
GCA_007971385.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_001515305.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
GCA_000013905.1,Pseudomonadota,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
GCA_900115365.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_000025305.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_900115055.1,Bacteroidota,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
GCA_010365285.1,Bacillota,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
GCA_024622045.1,Pseudomonadota,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
GCA_014652135.1,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_012910705.2,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
GCA_002927045.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000011305.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
GCA_002844375.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0
GCA_001895045.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_900115745.1,Pseudomonadota,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_900116665.1,Bacteroidota,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0
GCA_006716675.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0
GCA_900103325.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0
GCA_001888185.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_005048265.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_016862075.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_026735135.1,Bacillota,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_013149785.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_900113035.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_008710155.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_004792415.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
GCA_003129485.1,Bacteroidota,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000312485.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
GCA_026344135.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_004121055.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000717335.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_014645655.1,Actinomycetota,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
GCA_009738435.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_900461105.1,Bacillota,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1
GCA_000425105.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_010093345.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_000384295.1,Actinomycetota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000473365.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_900103135.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_001941825.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_007994735.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_007990715.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
GCA_900107485.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
GCA_012396605.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_900111945.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000069785.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
GCA_000190755.3,Pseudomonadota,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0
GCA_029094545.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_000006945.2,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCA_900107795.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000422405.1,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
GCA_007992175.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_004359505.1,Bacillota,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_019396325.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003634555.1,Actinomycetota,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
